Imagem;mse;psnr;brisque
gl-1284.jpg;948.0363388061523;18.362553764406826;14.000661477470402
gl-1556.jpg;838.5386924743652;18.89557253925314;23.762581516682047
gl-0311.jpg;890.6376914978027;18.6337929048239;20.073667029495226
gl-0776.jpg;946.5752296447754;18.369252253771165;23.397532748922657
gl-1517.jpg;1015.4293098449707;18.064306659314642;37.63163871939011
gl-0377.jpg;969.3218078613281;18.2661237723687;14.579968417327763
gl-1356.jpg;1019.3230476379395;18.047685168297377;16.21275561721697
gl-1008.jpg;1090.5854034423828;17.754206801402972;27.164821524191865
gl-0781.jpg;826.6907577514648;18.957372785443315;17.900101272164846
gl-0147.jpg;949.4163360595703;18.356236607664936;22.171022874647605
gl-0838.jpg;875.0055809020996;18.710695378487326;14.806105903536007
gl-0891.jpg;547.3704071044922;20.747990467463644;13.671208623004276
gl-1134.jpg;1316.3695907592773;16.93702519696186;20.872251369622717
gl-0758.jpg;421.42594146728516;21.883590951645694;13.208475917182767
gl-1452.jpg;1307.7772483825684;16.965465832684888;42.0319514906939
gl-0628.jpg;769.1153335571289;19.27088891064274;10.763342403254086
gl-0585.jpg;825.401538848877;18.964150866427808;13.426547297728774
gl-0854.jpg;655.8716812133789;19.96261481236301;12.50145235654415
gl-1312.jpg;966.722110748291;18.277787090318668;20.376254405306753
