classe,imagem,mse,psnr,brisque
glioma,gl-0471.jpg,6819.9675,9.793,41.2579
glioma,gl-0472.jpg,7173.393,9.5736,23.7409
glioma,gl-0473.jpg,7322.4011,9.4843,37.5295
glioma,gl-0474.jpg,5410.4273,10.7985,32.5565
glioma,gl-0475.jpg,7402.9546,9.4368,43.3804
glioma,gl-0476.jpg,6707.5737,9.8651,38.8322
glioma,gl-0477.jpg,6419.7734,10.0556,38.7819
glioma,gl-0478.jpg,8670.2587,8.7505,52.6631
glioma,gl-0479.jpg,7566.9822,9.3416,44.3046
glioma,gl-0480.jpg,8853.2507,8.6598,52.7111
glioma,gl-0481.jpg,7888.3901,9.1609,43.6796
glioma,gl-0482.jpg,6896.1688,9.7447,41.1943
glioma,gl-0483.jpg,7344.9713,9.4709,57.9635
glioma,gl-0484.jpg,6935.6692,9.7199,46.9479
glioma,gl-0485.jpg,6557.4483,9.9635,31.0406
glioma,gl-0486.jpg,8048.391,9.0737,36.8717
glioma,gl-0487.jpg,8769.5128,8.701,63.3239
glioma,gl-0488.jpg,6825.8281,9.7893,38.3792
glioma,gl-0489.jpg,6346.8739,10.1052,32.1202
glioma,gl-0490.jpg,5472.8617,10.7487,41.3605
glioma,gl-0491.jpg,5147.3723,11.0149,58.4262
glioma,gl-0492.jpg,6071.4724,10.2979,39.2028
glioma,gl-0493.jpg,10059.2046,8.1052,42.3365
glioma,gl-0494.jpg,6364.9957,10.0928,39.4726
glioma,gl-0495.jpg,8446.5475,8.864,50.2422
glioma,gl-0496.jpg,6228.5004,10.187,43.2669
glioma,gl-0497.jpg,8464.9202,8.8546,42.5114
glioma,gl-0498.jpg,5966.0648,10.3739,29.4952
glioma,gl-0499.jpg,5545.6596,10.6913,36.7336
glioma,gl-0500.jpg,7683.8134,9.275,20.276
glioma,gl-0501.jpg,8603.1745,8.7842,35.7046
glioma,gl-0502.jpg,8655.5252,8.7579,29.8477
glioma,gl-0503.jpg,8443.3736,8.8656,45.8339
glioma,gl-0504.jpg,7057.4763,9.6443,26.9733
glioma,gl-0505.jpg,6650.5982,9.9022,58.2823
glioma,gl-0506.jpg,8186.7306,8.9997,60.5715
glioma,gl-0507.jpg,11190.1563,7.6424,14.5044
glioma,gl-0508.jpg,8432.924,8.871,28.5828
glioma,gl-0509.jpg,7146.1878,9.5901,46.1252
glioma,gl-0510.jpg,8480.4763,8.8466,31.3265
glioma,gl-0511.jpg,8683.3063,8.744,22.3258
glioma,gl-0512.jpg,10743.8774,7.8192,31.0513
glioma,gl-0513.jpg,10175.8733,8.0551,29.6925
glioma,gl-0514.jpg,7209.3688,9.5518,43.6326
glioma,gl-0515.jpg,7960.512,9.1214,57.2966
glioma,gl-0516.jpg,8287.0724,8.9468,51.9622
glioma,gl-0517.jpg,7908.4602,9.1499,42.9746
glioma,gl-0518.jpg,6226.0385,10.1887,23.3577
glioma,gl-0519.jpg,9250.6649,8.4691,17.7443
glioma,gl-0520.jpg,7139.9215,9.5939,39.9701
glioma,gl-0521.jpg,9290.5478,8.4504,23.6441
glioma,gl-0522.jpg,10190.1766,8.049,55.6132
glioma,gl-0523.jpg,11339.0779,7.585,22.7837
glioma,gl-0524.jpg,13143.9088,6.9436,37.4712
glioma,gl-0525.jpg,8785.5033,8.6931,25.8488
glioma,gl-0526.jpg,8194.5267,8.9956,39.1335
glioma,gl-0527.jpg,7020.321,9.6672,30.1809
glioma,gl-0528.jpg,6823.7532,9.7906,46.2377
glioma,gl-0529.jpg,9588.0002,8.3135,19.691
glioma,gl-0530.jpg,8028.5103,9.0845,51.2263
glioma,gl-0531.jpg,6854.6349,9.771,48.6786
glioma,gl-0532.jpg,7106.6506,9.6142,50.8647
glioma,gl-0533.jpg,8200.0408,8.9926,47.7037
glioma,gl-0534.jpg,12501.7121,7.1611,39.7964
glioma,gl-0535.jpg,10610.8381,7.8733,9.2037
glioma,gl-0536.jpg,6600.3134,9.9352,35.9101
glioma,gl-0537.jpg,8706.2511,8.7325,48.6539
glioma,gl-0538.jpg,8423.3753,8.8759,20.5651
glioma,gl-0539.jpg,8700.0947,8.7356,12.9979
glioma,gl-0540.jpg,9154.557,8.5144,22.0733
glioma,gl-0541.jpg,6627.4898,9.9173,42.6471
glioma,gl-0542.jpg,9416.473,8.3919,60.6631
glioma,gl-0543.jpg,8064.3721,9.0651,50.5268
glioma,gl-0544.jpg,8232.7346,8.9754,37.0073
glioma,gl-0545.jpg,7932.613,9.1366,26.0053
glioma,gl-0546.jpg,8713.4923,8.7289,22.268
glioma,gl-0547.jpg,8124.3828,9.0329,20.5583
glioma,gl-0548.jpg,5757.3061,10.5286,39.8367
glioma,gl-0549.jpg,7498.9846,9.3808,53.2142
glioma,gl-0550.jpg,9021.5913,8.578,28.8396
glioma,gl-0551.jpg,7259.9709,9.5215,41.8643
glioma,gl-0552.jpg,6062.324,10.3044,35.7368
glioma,gl-0553.jpg,6324.1424,10.1208,40.9546
glioma,gl-0554.jpg,8659.4761,8.7559,39.8003
glioma,gl-0555.jpg,6453.2602,10.033,38.9309
glioma,gl-0556.jpg,5973.9965,10.3682,43.5431
glioma,gl-0557.jpg,6524.3677,9.9854,64.5798
glioma,gl-0558.jpg,6706.2299,9.866,37.8194
glioma,gl-0559.jpg,8822.1725,8.675,50.9217
glioma,gl-0560.jpg,6178.0105,10.2223,41.8319
glioma,gl-0561.jpg,6431.8215,10.0475,34.1287
glioma,gl-0562.jpg,6598.9953,9.936,46.3236
glioma,gl-0563.jpg,6686.8002,9.8786,36.3256
glioma,gl-0564.jpg,8693.1184,8.739,61.9861
glioma,gl-0565.jpg,6656.3374,9.8985,41.0272
glioma,gl-0566.jpg,6855.5882,9.7704,36.989
glioma,gl-0567.jpg,8184.6763,9.0008,41.6836
glioma,gl-0568.jpg,10181.9532,8.0525,66.1282
glioma,gl-0569.jpg,7472.0322,9.3964,41.116
glioma,gl-0570.jpg,6354.6278,10.0999,36.9423
glioma,gl-0571.jpg,7725.3846,9.2516,49.0279
glioma,gl-0572.jpg,6905.5956,9.7388,43.538
glioma,gl-0573.jpg,6512.0929,9.9936,34.0317
glioma,gl-0574.jpg,7222.9446,9.5437,37.3702
glioma,gl-0575.jpg,12627.11,7.1178,63.8887
glioma,gl-0576.jpg,8040.0719,9.0782,43.4173
glioma,gl-0577.jpg,6279.9549,10.1512,37.5124
glioma,gl-0578.jpg,9859.8976,8.1921,38.715
glioma,gl-0579.jpg,5997.296,10.3512,43.3559
glioma,gl-0580.jpg,7026.9683,9.6631,27.8108
glioma,gl-0581.jpg,6652.4254,9.901,54.4807
glioma,gl-0582.jpg,7073.1341,9.6347,41.8498
glioma,gl-0583.jpg,7119.7587,9.6062,32.4195
glioma,gl-0584.jpg,6421.4887,10.0544,33.095
glioma,gl-0585.jpg,8751.855,8.7098,47.2078
glioma,gl-0586.jpg,9710.2445,8.2585,22.0419
glioma,gl-0587.jpg,7962.9656,9.1201,29.9183
glioma,gl-0588.jpg,8091.9745,9.0503,34.4547
glioma,gl-0589.jpg,7970.2592,9.1161,18.1335
glioma,gl-0590.jpg,12352.1621,7.2134,71.2667
glioma,gl-0591.jpg,8759.4474,8.706,61.7009
glioma,gl-0592.jpg,7944.0123,9.1304,36.9701
glioma,gl-0593.jpg,6484.9519,10.0117,41.4313
glioma,gl-0594.jpg,6897.1283,9.7441,39.2892
glioma,gl-0595.jpg,6328.9959,10.1175,40.6641
glioma,gl-0596.jpg,8553.4787,8.8094,53.848
glioma,gl-0597.jpg,8328.1036,8.9253,24.9818
glioma,gl-0598.jpg,12792.4275,7.0613,67.9339
glioma,gl-0599.jpg,8626.9586,8.7722,28.8995
glioma,gl-0600.jpg,10674.5105,7.8473,55.0346
glioma,gl-0601.jpg,9334.2872,8.43,57.1871
glioma,gl-0602.jpg,8637.0596,8.7671,24.8765
glioma,gl-0603.jpg,11573.2177,7.4963,69.1862
glioma,gl-0604.jpg,10055.3972,8.1068,27.1692
glioma,gl-0605.jpg,6571.3809,9.9542,43.0553
glioma,gl-0606.jpg,7918.1584,9.1446,49.4897
glioma,gl-0607.jpg,7396.4085,9.4406,43.332
glioma,gl-0608.jpg,6852.063,9.7726,44.6731
glioma,gl-0609.jpg,7607.161,9.3186,35.3322
glioma,gl-0610.jpg,6152.4197,10.2403,42.6019
glioma,gl-0611.jpg,9058.3281,8.5603,28.5721
glioma,gl-0612.jpg,13092.9506,6.9604,64.1594
glioma,gl-0613.jpg,7711.691,9.2593,17.1731
glioma,gl-0614.jpg,8968.1024,8.6038,18.5797
glioma,gl-0615.jpg,10811.2554,7.792,37.8668
glioma,gl-0616.jpg,8377.3806,8.8997,33.3712
glioma,gl-0617.jpg,8802.3805,8.6848,54.7098
glioma,gl-0618.jpg,6166.6427,10.2303,46.7403
glioma,gl-0619.jpg,9269.0464,8.4605,35.8732
glioma,gl-0620.jpg,7538.2493,9.3581,42.5311
glioma,gl-0621.jpg,6901.1212,9.7416,43.5682
glioma,gl-0622.jpg,6970.1306,9.6984,27.7812
glioma,gl-0623.jpg,12386.6077,7.2013,50.1727
glioma,gl-0624.jpg,6770.6728,9.8245,37.2979
glioma,gl-0625.jpg,9156.4995,8.5135,49.1147
glioma,gl-0626.jpg,7532.599,9.3614,37.9032
glioma,gl-0627.jpg,6876.9246,9.7569,47.6596
glioma,gl-0628.jpg,7911.4584,9.1482,40.2387
glioma,gl-0629.jpg,6995.2291,9.6828,42.8973
glioma,gl-0630.jpg,6231.8674,10.1846,48.9755
glioma,gl-0631.jpg,6817.0401,9.7948,39.8597
glioma,gl-0632.jpg,8129.4113,9.0302,46.5309
glioma,gl-0633.jpg,8007.0472,9.0961,64.9182
glioma,gl-0634.jpg,8136.6643,9.0263,37.3522
glioma,gl-0635.jpg,7276.9194,9.5113,34.3193
glioma,gl-0636.jpg,7426.8108,9.4228,47.9468
glioma,gl-0637.jpg,6571.1497,9.9544,42.7451
glioma,gl-0638.jpg,8230.1846,8.9767,42.8017
glioma,gl-0639.jpg,6213.0513,10.1978,39.4968
glioma,gl-0640.jpg,6851.9361,9.7727,36.926
glioma,gl-0641.jpg,6915.7873,9.7324,45.4025
glioma,gl-0642.jpg,9250.7954,8.469,58.0163
glioma,gl-0643.jpg,7021.7245,9.6664,58.8276
glioma,gl-0644.jpg,5771.8611,10.5176,39.4199
glioma,gl-0645.jpg,7035.9641,9.6576,41.6323
glioma,gl-0646.jpg,5931.8199,10.3989,46.1061
glioma,gl-0647.jpg,7119.6101,9.6062,36.1869
glioma,gl-0648.jpg,8542.7701,8.8148,37.7092
glioma,gl-0649.jpg,9514.7141,8.3468,60.9171
glioma,gl-0650.jpg,9528.7448,8.3404,35.774
glioma,gl-0651.jpg,7200.6123,9.5571,47.3635
glioma,gl-0652.jpg,7126.4878,9.602,42.3398
glioma,gl-0653.jpg,8511.6275,8.8307,16.8203
glioma,gl-0654.jpg,7304.6349,9.4948,19.0178
glioma,gl-0655.jpg,6293.2223,10.1421,27.8794
glioma,gl-0656.jpg,6922.6955,9.7281,48.9306
glioma,gl-0657.jpg,6986.5148,9.6882,42.5297
glioma,gl-0658.jpg,7338.8516,9.4745,31.9073
glioma,gl-0659.jpg,8527.424,8.8226,25.6714
glioma,gl-0660.jpg,6766.8466,9.8269,38.3904
glioma,gl-0661.jpg,7966.7127,9.118,38.7184
glioma,gl-0662.jpg,10844.8215,7.7786,26.834
glioma,gl-0663.jpg,12514.4988,7.1567,63.0545
glioma,gl-0664.jpg,7994.9833,9.1026,43.7987
glioma,gl-0665.jpg,6738.802,9.845,27.9582
glioma,gl-0666.jpg,5231.9534,10.9442,29.7074
glioma,gl-0667.jpg,8703.5429,8.7338,11.6533
glioma,gl-0668.jpg,7904.5811,9.152,48.0763
glioma,gl-0669.jpg,7343.6789,9.4717,44.9531
glioma,gl-0670.jpg,8159.3832,9.0142,15.3438
glioma,gl-0671.jpg,8502.5097,8.8353,21.6409
glioma,gl-0672.jpg,7133.2734,9.5979,46.4904
glioma,gl-0673.jpg,7419.6281,9.427,30.8528
glioma,gl-0674.jpg,6459.4858,10.0288,39.1252
glioma,gl-0675.jpg,7595.6811,9.3251,54.6366
glioma,gl-0676.jpg,6941.1414,9.7165,25.5374
glioma,gl-0677.jpg,6539.3424,9.9755,23.4439
glioma,gl-0678.jpg,9529.6955,8.34,56.966
glioma,gl-0679.jpg,9292.4766,8.4495,45.6033
glioma,gl-0680.jpg,6386.8143,10.078,26.5044
glioma,gl-0681.jpg,7357.2252,9.4637,55.7106
glioma,gl-0682.jpg,5882.0758,10.4355,26.3847
glioma,gl-0683.jpg,6886.6453,9.7507,34.8385
glioma,gl-0684.jpg,6822.5538,9.7913,37.2352
glioma,gl-0685.jpg,6674.4196,9.8867,41.9409
glioma,gl-0686.jpg,6871.5318,9.7603,21.385
glioma,gl-0687.jpg,7189.3025,9.5639,17.8102
glioma,gl-0688.jpg,8078.9351,9.0573,44.4078
glioma,gl-0689.jpg,12094.3656,7.305,33.3098
glioma,gl-0690.jpg,8446.6855,8.8639,16.6218
glioma,gl-0691.jpg,5136.8843,11.0238,24.6001
glioma,gl-0692.jpg,11527.8533,7.5133,65.1692
glioma,gl-0693.jpg,7908.1656,9.15,22.0316
glioma,gl-0694.jpg,6599.6532,9.9356,32.8343
glioma,gl-0695.jpg,7208.1243,9.5526,47.1314
glioma,gl-0696.jpg,6177.5941,10.2226,40.2161
glioma,gl-0697.jpg,6114.8359,10.267,35.1644
glioma,gl-0698.jpg,9232.5422,8.4776,31.4897
glioma,gl-0699.jpg,6141.4639,10.2481,42.0301
glioma,gl-0700.jpg,8015.6966,9.0914,48.9223
glioma,gl-0701.jpg,6574.6614,9.9521,44.0595
glioma,gl-0702.jpg,8717.2419,8.727,33.1508
glioma,gl-0703.jpg,8642.8759,8.7642,18.5756
glioma,gl-0704.jpg,7655.2994,9.2912,19.7106
glioma,gl-0705.jpg,7406.2918,9.4348,45.3196
glioma,gl-0706.jpg,8073.6871,9.0601,44.7669
glioma,gl-0707.jpg,9311.1355,8.4408,55.3942
glioma,gl-0708.jpg,6333.0278,10.1147,31.9014
glioma,gl-0709.jpg,5232.9253,10.9434,28.7337
glioma,gl-0710.jpg,7559.5534,9.3458,44.5012
glioma,gl-0711.jpg,8374.6348,8.9011,41.1112
glioma,gl-0712.jpg,7952.962,9.1255,45.3671
glioma,gl-0713.jpg,7144.4203,9.5911,57.8422
glioma,gl-0714.jpg,7095.9608,9.6207,64.3704
glioma,gl-0715.jpg,6632.7543,9.9139,41.5409
glioma,gl-0716.jpg,8899.307,8.6372,66.8152
glioma,gl-0717.jpg,7015.4965,9.6702,39.5701
glioma,gl-0718.jpg,6220.4991,10.1926,39.1667
glioma,gl-0719.jpg,7195.3743,9.5603,36.6659
glioma,gl-0720.jpg,7299.4612,9.4979,47.0035
glioma,gl-0721.jpg,7115.3926,9.6088,35.8165
glioma,gl-0722.jpg,6785.4609,9.815,43.3692
glioma,gl-0723.jpg,6121.7117,10.2621,39.7319
glioma,gl-0724.jpg,7965.7658,9.1185,58.7869
glioma,gl-0725.jpg,6799.1636,9.8062,41.5028
glioma,gl-0726.jpg,7665.4861,9.2854,45.8939
glioma,gl-0727.jpg,6531.6302,9.9806,45.9866
glioma,gl-0728.jpg,6257.2764,10.167,32.8241
glioma,gl-0729.jpg,6191.3175,10.213,45.7651
glioma,gl-0730.jpg,6290.7981,10.1437,43.4848
glioma,gl-0731.jpg,7320.6992,9.4853,30.1357
glioma,gl-0732.jpg,6902.8156,9.7405,42.009
glioma,gl-0733.jpg,9201.9524,8.492,43.1735
glioma,gl-0734.jpg,7309.8502,9.4917,55.1818
glioma,gl-0735.jpg,8135.0755,9.0272,37.1018
glioma,gl-0736.jpg,7913.4767,9.1471,16.5309
glioma,gl-0737.jpg,5920.3391,10.4073,40.9345
glioma,gl-0738.jpg,10588.4812,7.8825,28.3149
glioma,gl-0739.jpg,7297.8152,9.4989,43.1118
glioma,gl-0740.jpg,6487.6036,10.01,39.6225
glioma,gl-0741.jpg,8863.1442,8.6549,24.8847
glioma,gl-0742.jpg,6590.335,9.9417,41.3925
glioma,gl-0743.jpg,7401.4616,9.4376,41.7501
glioma,gl-0744.jpg,11077.0776,7.6866,56.9048
glioma,gl-0745.jpg,6696.5618,9.8723,39.6527
glioma,gl-0746.jpg,6649.3318,9.903,44.1359
glioma,gl-0747.jpg,10114.2659,8.0815,39.5863
glioma,gl-0748.jpg,5330.5835,10.8631,29.1663
glioma,gl-0749.jpg,8577.7151,8.7971,22.2092
glioma,gl-0750.jpg,7791.5005,9.2146,55.2424
glioma,gl-0751.jpg,6295.1148,10.1408,49.1873
glioma,gl-0752.jpg,9733.1817,8.2483,31.6837
glioma,gl-0753.jpg,7037.6397,9.6565,19.9355
glioma,gl-0754.jpg,8353.4663,8.9121,41.9814
glioma,gl-0755.jpg,6372.3269,10.0878,34.269
glioma,gl-0756.jpg,8488.1671,8.8427,22.5111
glioma,gl-0757.jpg,8178.2268,9.0042,56.2303
glioma,gl-0758.jpg,6294.8002,10.141,45.9471
glioma,gl-0759.jpg,7710.3464,9.2601,32.9725
glioma,gl-0760.jpg,7577.1902,9.3357,42.0651
glioma,gl-0761.jpg,8610.105,8.7807,26.9644
glioma,gl-0762.jpg,7466.6614,9.3995,25.0521
glioma,gl-0763.jpg,8775.7751,8.6979,41.5888
glioma,gl-0764.jpg,8426.6094,8.8743,46.4555
glioma,gl-0765.jpg,7439.5522,9.4153,33.0929
glioma,gl-0766.jpg,7293.2042,9.5016,27.8206
glioma,gl-0767.jpg,10097.8786,8.0885,64.7382
glioma,gl-0768.jpg,7475.7394,9.3943,18.9825
glioma,gl-0769.jpg,7760.1543,9.2321,21.6426
glioma,gl-0770.jpg,7055.4989,9.6455,32.0189
glioma,gl-0771.jpg,8094.6957,9.0488,24.4353
glioma,gl-0772.jpg,6046.6155,10.3157,47.6048
glioma,gl-0773.jpg,6678.3205,9.8841,47.0306
glioma,gl-0774.jpg,9157.7789,8.5129,30.6253
glioma,gl-0775.jpg,6377.4155,10.0844,28.5226
glioma,gl-0776.jpg,9030.0299,8.5739,32.113
glioma,gl-0777.jpg,8025.0641,9.0863,40.0127
glioma,gl-0778.jpg,5695.4815,10.5755,38.6378
glioma,gl-0779.jpg,7577.8757,9.3353,43.1257
glioma,gl-0780.jpg,10932.3963,7.7436,55.9501
glioma,gl-0781.jpg,10437.0217,7.945,55.5407
glioma,gl-0782.jpg,9034.0072,8.572,29.6808
glioma,gl-0783.jpg,6716.4804,9.8594,28.2469
glioma,gl-0784.jpg,7780.6639,9.2206,28.0642
glioma,gl-0785.jpg,6931.1677,9.7227,52.0835
glioma,gl-0786.jpg,6031.9183,10.3262,39.782
glioma,gl-0787.jpg,8291.8277,8.9443,16.8452
glioma,gl-0788.jpg,10322.7795,7.9928,49.4268
glioma,gl-0789.jpg,8845.7538,8.6635,37.8159
glioma,gl-0790.jpg,6170.8055,10.2274,39.1763
glioma,gl-0791.jpg,4754.0491,11.3602,40.1232
glioma,gl-0792.jpg,7068.1793,9.6377,41.5571
glioma,gl-0793.jpg,8175.2263,9.0058,58.6927
glioma,gl-0794.jpg,6955.1773,9.7077,43.332
glioma,gl-0795.jpg,6704.9025,9.8669,39.2386
glioma,gl-0796.jpg,6637.3125,9.9109,47.7248
glioma,gl-0797.jpg,7134.4696,9.5972,38.7998
glioma,gl-0798.jpg,6758.5192,9.8323,47.7682
glioma,gl-0799.jpg,6816.6381,9.7951,64.9897
glioma,gl-0800.jpg,7172.1043,9.5743,47.6444
glioma,gl-0801.jpg,6807.2382,9.8011,39.3511
glioma,gl-0802.jpg,8011.5995,9.0936,45.0742
glioma,gl-0803.jpg,6039.5496,10.3208,32.3754
glioma,gl-0804.jpg,7967.1092,9.1178,61.374
glioma,gl-0805.jpg,6291.3943,10.1433,45.9243
glioma,gl-0806.jpg,8585.2551,8.7933,39.6514
glioma,gl-0807.jpg,6495.4996,10.0047,30.5717
glioma,gl-0808.jpg,7803.2084,9.2081,64.1338
glioma,gl-0809.jpg,6981.8543,9.6911,40.8086
glioma,gl-0810.jpg,9626.3447,8.2962,54.5554
glioma,gl-0811.jpg,6526.0768,9.9843,37.1185
glioma,gl-0812.jpg,7813.3205,9.2024,40.4822
glioma,gl-0813.jpg,7243.083,9.5316,45.2501
glioma,gl-0814.jpg,7653.9378,9.292,44.3291
glioma,gl-0815.jpg,7586.7701,9.3302,22.8083
glioma,gl-0816.jpg,6330.9938,10.1161,40.654
glioma,gl-0817.jpg,7463.3109,9.4015,32.3203
glioma,gl-0818.jpg,7251.375,9.5266,38.3382
glioma,gl-0819.jpg,7644.04,9.2976,19.8672
glioma,gl-0820.jpg,7440.9981,9.4145,48.3163
glioma,gl-0821.jpg,6993.0707,9.6841,27.9889
glioma,gl-0822.jpg,7449.1839,9.4097,16.3111
glioma,gl-0823.jpg,8780.8366,8.6954,15.178
glioma,gl-0824.jpg,9029.9727,8.5739,37.1604
glioma,gl-0825.jpg,6198.7269,10.2078,38.9023
glioma,gl-0826.jpg,5925.7089,10.4034,33.9893
glioma,gl-0827.jpg,5442.6229,10.7727,35.2691
glioma,gl-0828.jpg,7991.7518,9.1044,28.9301
glioma,gl-0829.jpg,5797.6461,10.4983,41.7547
glioma,gl-0830.jpg,9978.0975,8.1403,24.8662
glioma,gl-0831.jpg,8676.6765,8.7473,47.1457
glioma,gl-0832.jpg,7216.1868,9.5477,32.0815
glioma,gl-0833.jpg,6727.4688,9.8523,22.4492
glioma,gl-0834.jpg,7802.4578,9.2085,28.8986
glioma,gl-0835.jpg,5519.2799,10.712,28.1016
glioma,gl-0836.jpg,6966.0209,9.701,44.4837
glioma,gl-0837.jpg,7199.9249,9.5575,40.9016
glioma,gl-0838.jpg,8692.2621,8.7395,46.9185
glioma,gl-0839.jpg,11279.4725,7.6079,38.154
glioma,gl-0840.jpg,5797.0491,10.4987,31.3135
glioma,gl-0841.jpg,12190.9064,7.2704,36.1879
glioma,gl-0842.jpg,5687.5499,10.5816,30.6344
glioma,gl-0843.jpg,7408.0088,9.4338,15.7849
glioma,gl-0844.jpg,9891.1074,8.1784,46.7276
glioma,gl-0845.jpg,7950.4331,9.1269,39.8032
glioma,gl-0846.jpg,6695.0569,9.8733,27.6559
glioma,gl-0847.jpg,9434.2692,8.3837,47.2689
glioma,gl-0848.jpg,7428.8187,9.4216,16.4359
glioma,gl-0849.jpg,10815.045,7.7905,41.4603
glioma,gl-0850.jpg,5855.9077,10.4549,32.4429
glioma,gl-0851.jpg,7384.8882,9.4474,38.4196
glioma,gl-0852.jpg,7392.0076,9.4432,37.6497
glioma,gl-0853.jpg,11449.1559,7.5431,34.3979
glioma,gl-0854.jpg,7132.9009,9.5981,42.0172
glioma,gl-0855.jpg,7825.4926,9.1957,41.6058
glioma,gl-0856.jpg,7034.438,9.6585,36.8326
glioma,gl-0857.jpg,7118.4234,9.607,22.5421
glioma,gl-0858.jpg,5703.1417,10.5697,23.5068
glioma,gl-0859.jpg,7977.6523,9.1121,26.1522
glioma,gl-0860.jpg,6832.0535,9.7853,43.2545
glioma,gl-0861.jpg,9489.1473,8.3585,27.4777
glioma,gl-0862.jpg,7890.3532,9.1598,45.5668
glioma,gl-0863.jpg,8161.6285,9.013,23.0925
glioma,gl-0864.jpg,7007.3998,9.6752,40.9317
glioma,gl-0865.jpg,5575.3073,10.6681,24.925
glioma,gl-0866.jpg,7973.5076,9.1143,42.4683
glioma,gl-0867.jpg,6320.0197,10.1236,47.8779
glioma,gl-0868.jpg,8673.5117,8.7489,12.9336
glioma,gl-0869.jpg,7941.2825,9.1319,21.6213
glioma,gl-0870.jpg,7572.3581,9.3385,26.215
glioma,gl-0871.jpg,8080.9666,9.0562,20.6307
glioma,gl-0872.jpg,7902.5435,9.1531,34.0734
glioma,gl-0873.jpg,7524.9512,9.3658,50.5431
glioma,gl-0874.jpg,6873.2736,9.7592,24.5303
glioma,gl-0875.jpg,8429.4547,8.8728,30.6008
glioma,gl-0876.jpg,8862.7418,8.6551,54.6289
glioma,gl-0877.jpg,6859.1046,9.7681,41.197
glioma,gl-0878.jpg,7671.738,9.2819,40.5164
glioma,gl-0879.jpg,7149.1414,9.5883,44.6946
glioma,gl-0880.jpg,5728.111,10.5507,46.6756
glioma,gl-0881.jpg,6607.099,9.9307,36.8048
glioma,gl-0882.jpg,7492.4622,9.3846,43.7355
glioma,gl-0883.jpg,6367.0386,10.0914,52.4029
glioma,gl-0884.jpg,7546.8768,9.3531,60.7127
glioma,gl-0885.jpg,8112.481,9.0393,45.4249
glioma,gl-0886.jpg,8258.3446,8.9619,50.3076
glioma,gl-0887.jpg,8953.7095,8.6108,41.2637
glioma,gl-0888.jpg,6872.9169,9.7594,52.7355
glioma,gl-0889.jpg,6360.7224,10.0957,37.8747
glioma,gl-0890.jpg,8457.0429,8.8586,44.8952
glioma,gl-0891.jpg,8110.8813,9.0401,45.1275
glioma,gl-0892.jpg,6356.5591,10.0986,40.3284
glioma,gl-0893.jpg,8409.8678,8.8829,42.1752
glioma,gl-0894.jpg,10863.5108,7.7711,53.8297
glioma,gl-0895.jpg,5856.3338,10.4545,42.9802
glioma,gl-0896.jpg,6292.9136,10.1423,42.3488
glioma,gl-0897.jpg,8395.7675,8.8902,43.3154
glioma,gl-0898.jpg,9256.5673,8.4663,40.3067
glioma,gl-0899.jpg,8555.554,8.8083,44.0133
glioma,gl-0900.jpg,6591.7746,9.9408,14.7036
glioma,gl-0901.jpg,7491.6614,9.385,32.7429
glioma,gl-0902.jpg,10280.0124,8.0109,57.1106
glioma,gl-0903.jpg,8933.4788,8.6206,53.7929
glioma,gl-0904.jpg,7686.7443,9.2734,36.6892
glioma,gl-0905.jpg,10357.1406,7.9784,16.3403
glioma,gl-0906.jpg,11120.5647,7.6695,20.0359
glioma,gl-0907.jpg,11707.3614,7.4462,46.5693
glioma,gl-0908.jpg,5815.9487,10.4846,24.4648
glioma,gl-0909.jpg,6756.8013,9.8334,39.1321
glioma,gl-0910.jpg,12858.0258,7.0391,31.5459
glioma,gl-0911.jpg,7236.0222,9.5358,32.771
glioma,gl-0912.jpg,10126.8551,8.0761,51.4647
glioma,gl-0913.jpg,8095.873,9.0482,40.1739
glioma,gl-0914.jpg,7305.4115,9.4944,31.2623
glioma,gl-0915.jpg,7203.8003,9.5552,42.4755
glioma,gl-0916.jpg,6656.13,9.8986,35.6897
glioma,gl-0917.jpg,6923.0865,9.7278,42.5171
glioma,gl-0918.jpg,12979.5789,6.9982,49.2382
glioma,gl-0919.jpg,8629.8726,8.7708,20.2098
glioma,gl-0920.jpg,8498.4263,8.8374,49.4179
glioma,gl-0921.jpg,9783.6216,8.2258,47.6601
glioma,gl-0922.jpg,7631.9214,9.3045,40.0399
glioma,gl-0923.jpg,6223.3184,10.1906,45.6264
glioma,gl-0924.jpg,13600.2701,6.7953,44.7207
glioma,gl-0925.jpg,7282.0674,9.5083,36.7882
glioma,gl-0926.jpg,9523.1392,8.343,27.8038
glioma,gl-0927.jpg,7198.2871,9.5585,38.1457
glioma,gl-0928.jpg,9920.2629,8.1656,53.894
glioma,gl-0929.jpg,8045.0716,9.0755,46.2751
glioma,gl-0930.jpg,6744.7127,9.8412,32.5281
glioma,gl-0931.jpg,8741.7855,8.7148,27.7371
glioma,gl-0932.jpg,6276.9916,10.1533,37.8705
glioma,gl-0933.jpg,13442.2658,6.8461,50.8522
glioma,gl-0934.jpg,6952.6874,9.7093,34.6009
glioma,gl-0935.jpg,6789.0997,9.8127,42.1641
glioma,gl-0936.jpg,7832.8402,9.1916,57.3141
glioma,gl-0937.jpg,8396.6786,8.8897,42.0273
glioma,gl-0938.jpg,7088.6052,9.6252,19.5423
glioma,gl-0939.jpg,6358.1839,10.0975,38.2651
